"ID";"RegioS";"Perioden";"GemiddeldeWOZWaardeVanWoningen_98"
"3994";"GM0376";"2016JJ00";"     504"
"3995";"GM0376";"2017JJ00";"     527"
"3996";"GM0376";"2018JJ00";"     575"
"3997";"GM0376";"2019JJ00";"     590"
"3998";"GM0376";"2020JJ00";"     636"
"3999";"GM0376";"2021JJ00";"     686"
"4000";"GM0376";"2022JJ00";"     731"
"4001";"GM0376";"2023JJ00";"     846"
"4002";"GM0495";"1995JJ00";"       ."
"4003";"GM0495";"1996JJ00";"       ."
"4004";"GM0495";"1997JJ00";"     105"
"4005";"GM0495";"1998JJ00";"     105"
"4006";"GM0495";"1999JJ00";"     105"
"4007";"GM0495";"2000JJ00";"     105"
"4008";"GM0495";"2001JJ00";"     161"
"4009";"GM0495";"2002JJ00";"     163"
"4010";"GM0495";"2003JJ00";"     167"
"4011";"GM0495";"2004JJ00";"     168"
"4012";"GM0495";"2005JJ00";"     254"
"4013";"GM0495";"2006JJ00";"     255"
"4014";"GM0495";"2007JJ00";""
"4015";"GM0495";"2008JJ00";""
"4016";"GM0495";"2009JJ00";""
"4017";"GM0495";"2010JJ00";""
"4018";"GM0495";"2011JJ00";""
"4019";"GM0495";"2012JJ00";""
"4020";"GM0495";"2013JJ00";""
"4021";"GM0495";"2014JJ00";""
"4022";"GM0495";"2015JJ00";""
"4023";"GM0495";"2016JJ00";""
"4024";"GM0495";"2017JJ00";""
"4025";"GM0495";"2018JJ00";""
"4026";"GM0495";"2019JJ00";""
"4027";"GM0495";"2020JJ00";""
"4028";"GM0495";"2021JJ00";""
"4029";"GM0495";"2022JJ00";""
"4030";"GM0495";"2023JJ00";""
"4031";"GM0377";"1995JJ00";"       ."
"4032";"GM0377";"1996JJ00";"       ."
"4033";"GM0377";"1997JJ00";"     205"
"4034";"GM0377";"1998JJ00";"     204"
"4035";"GM0377";"1999JJ00";"     207"
"4036";"GM0377";"2000JJ00";"     208"
"4037";"GM0377";"2001JJ00";"     363"
"4038";"GM0377";"2002JJ00";"     363"
"4039";"GM0377";"2003JJ00";"     362"
"4040";"GM0377";"2004JJ00";"     361"
"4041";"GM0377";"2005JJ00";"     565"
"4042";"GM0377";"2006JJ00";"     565"
"4043";"GM0377";"2007JJ00";"     624"
"4044";"GM0377";"2008JJ00";"     702"
"4045";"GM0377";"2009JJ00";"     668"
"4046";"GM0377";"2010JJ00";"     672"
"4047";"GM0377";"2011JJ00";"     653"
"4048";"GM0377";"2012JJ00";"     626"
"4049";"GM0377";"2013JJ00";"     591"
"4050";"GM0377";"2014JJ00";"     548"
"4051";"GM0377";"2015JJ00";"     529"
"4052";"GM0377";"2016JJ00";"     552"
"4053";"GM0377";"2017JJ00";"     586"
"4054";"GM0377";"2018JJ00";"     637"
"4055";"GM0377";"2019JJ00";"     681"
"4056";"GM0377";"2020JJ00";"     735"
"4057";"GM0377";"2021JJ00";"     775"
"4058";"GM0377";"2022JJ00";"     830"
"4059";"GM0377";"2023JJ00";"     932"
"4060";"GM0055";"1995JJ00";"       ."
"4061";"GM0055";"1996JJ00";"       ."
"4062";"GM0055";"1997JJ00";"      55"
"4063";"GM0055";"1998JJ00";"      55"
"4064";"GM0055";"1999JJ00";"      56"
"4065";"GM0055";"2000JJ00";"      57"
"4066";"GM0055";"2001JJ00";"     107"
"4067";"GM0055";"2002JJ00";"     108"
"4068";"GM0055";"2003JJ00";"     110"
"4069";"GM0055";"2004JJ00";"     111"
"4070";"GM0055";"2005JJ00";"     168"
"4071";"GM0055";"2006JJ00";"     168"
"4072";"GM0055";"2007JJ00";"     186"
"4073";"GM0055";"2008JJ00";"     201"
"4074";"GM0055";"2009JJ00";"     206"
"4075";"GM0055";"2010JJ00";"     200"
"4076";"GM0055";"2011JJ00";"     198"
"4077";"GM0055";"2012JJ00";"     195"
"4078";"GM0055";"2013JJ00";"     184"
"4079";"GM0055";"2014JJ00";""
"4080";"GM0055";"2015JJ00";""
"4081";"GM0055";"2016JJ00";""
"4082";"GM0055";"2017JJ00";""
"4083";"GM0055";"2018JJ00";""
"4084";"GM0055";"2019JJ00";""
"4085";"GM0055";"2020JJ00";""
"4086";"GM0055";"2021JJ00";""
"4087";"GM0055";"2022JJ00";""
"4088";"GM0055";"2023JJ00";""
"4089";"GM0497";"1995JJ00";"       ."
"4090";"GM0497";"1996JJ00";"       ."
"4091";"GM0497";"1997JJ00";"      90"
"4092";"GM0497";"1998JJ00";"      90"
"4093";"GM0497";"1999JJ00";"      91"
"4094";"GM0497";"2000JJ00";"      91"
"4095";"GM0497";"2001JJ00";"     158"
"4096";"GM0497";"2002JJ00";"     158"
"4097";"GM0497";"2003JJ00";"     158"
"4098";"GM0497";"2004JJ00";"     159"
"4099";"GM0497";"2005JJ00";"     237"
"4100";"GM0497";"2006JJ00";"     237"
"4101";"GM0497";"2007JJ00";"     252"
"4102";"GM0497";"2008JJ00";"     270"
"4103";"GM0497";"2009JJ00";"     279"
"4104";"GM0497";"2010JJ00";"     280"
"4105";"GM0497";"2011JJ00";""
"4106";"GM0497";"2012JJ00";""
"4107";"GM0497";"2013JJ00";""
"4108";"GM0497";"2014JJ00";""
"4109";"GM0497";"2015JJ00";""
"4110";"GM0497";"2016JJ00";""
"4111";"GM0497";"2017JJ00";""
"4112";"GM0497";"2018JJ00";""
"4113";"GM0497";"2019JJ00";""
"4114";"GM0497";"2020JJ00";""
"4115";"GM0497";"2021JJ00";""
"4116";"GM0497";"2022JJ00";""
"4117";"GM0497";"2023JJ00";""
"4118";"GM1901";"1995JJ00";""
"4119";"GM1901";"1996JJ00";""
"4120";"GM1901";"1997JJ00";""
"4121";"GM1901";"1998JJ00";""
"4122";"GM1901";"1999JJ00";""
"4123";"GM1901";"2000JJ00";""
"4124";"GM1901";"2001JJ00";""
"4125";"GM1901";"2002JJ00";""
"4126";"GM1901";"2003JJ00";""
"4127";"GM1901";"2004JJ00";""
"4128";"GM1901";"2005JJ00";""
"4129";"GM1901";"2006JJ00";""
"4130";"GM1901";"2007JJ00";""
"4131";"GM1901";"2008JJ00";""
"4132";"GM1901";"2009JJ00";""
"4133";"GM1901";"2010JJ00";""
"4134";"GM1901";"2011JJ00";"     312"
"4135";"GM1901";"2012JJ00";"     302"
"4136";"GM1901";"2013JJ00";"     290"
"4137";"GM1901";"2014JJ00";"     276"
"4138";"GM1901";"2015JJ00";"     267"
"4139";"GM1901";"2016JJ00";"     264"
"4140";"GM1901";"2017JJ00";"     270"
"4141";"GM1901";"2018JJ00";"     278"
"4142";"GM1901";"2019JJ00";"     307"
"4143";"GM1901";"2020JJ00";"     330"
"4144";"GM1901";"2021JJ00";"     352"
"4145";"GM1901";"2022JJ00";"     381"
"4146";"GM1901";"2023JJ00";"     432"
"4147";"GM0755";"1995JJ00";"       ."
"4148";"GM0755";"1996JJ00";"       ."
"4149";"GM0755";"1997JJ00";"     113"
"4150";"GM0755";"1998JJ00";"     112"
"4151";"GM0755";"1999JJ00";"     113"
"4152";"GM0755";"2000JJ00";"     113"
"4153";"GM0755";"2001JJ00";"     169"
"4154";"GM0755";"2002JJ00";"     169"
"4155";"GM0755";"2003JJ00";"     169"
"4156";"GM0755";"2004JJ00";"     170"
"4157";"GM0755";"2005JJ00";"     267"
"4158";"GM0755";"2006JJ00";"     268"
"4159";"GM0755";"2007JJ00";"     291"
"4160";"GM0755";"2008JJ00";"     310"
"4161";"GM0755";"2009JJ00";"     314"
"4162";"GM0755";"2010JJ00";"     313"
"4163";"GM0755";"2011JJ00";"     300"
"4164";"GM0755";"2012JJ00";"     292"
"4165";"GM0755";"2013JJ00";"     280"
"4166";"GM0755";"2014JJ00";"     261"
"4167";"GM0755";"2015JJ00";"     248"
"4168";"GM0755";"2016JJ00";"     245"
"4169";"GM0755";"2017JJ00";"     252"
"4170";"GM0755";"2018JJ00";"     261"
"4171";"GM0755";"2019JJ00";"     285"
"4172";"GM0755";"2020JJ00";"     304"
"4173";"GM0755";"2021JJ00";"     309"
"4174";"GM0755";"2022JJ00";"     344"
"4175";"GM0755";"2023JJ00";"     398"
"4176";"GM0009";"1995JJ00";"       ."
"4177";"GM0009";"1996JJ00";"       ."
"4178";"GM0009";"1997JJ00";"      66"
"4179";"GM0009";"1998JJ00";"      67"
"4180";"GM0009";"1999JJ00";"      67"
"4181";"GM0009";"2000JJ00";"      68"
"4182";"GM0009";"2001JJ00";"      97"
"4183";"GM0009";"2002JJ00";"      98"
"4184";"GM0009";"2003JJ00";"      98"
"4185";"GM0009";"2004JJ00";"      98"
"4186";"GM0009";"2005JJ00";"     158"
"4187";"GM0009";"2006JJ00";"     158"
"4188";"GM0009";"2007JJ00";"     174"
"4189";"GM0009";"2008JJ00";"     185"
"4190";"GM0009";"2009JJ00";"     194"
"4191";"GM0009";"2010JJ00";"     195"
"4192";"GM0009";"2011JJ00";"     192"
"4193";"GM0009";"2012JJ00";"     187"
"4194";"GM0009";"2013JJ00";"     183"
"4195";"GM0009";"2014JJ00";"     174"
"4196";"GM0009";"2015JJ00";"     165"
"4197";"GM0009";"2016JJ00";"     165"
"4198";"GM0009";"2017JJ00";"     169"
"4199";"GM0009";"2018JJ00";"     175"
"4200";"GM0009";"2019JJ00";""
"4201";"GM0009";"2020JJ00";""
"4202";"GM0009";"2021JJ00";""
"4203";"GM0009";"2022JJ00";""
"4204";"GM0009";"2023JJ00";""
"4205";"GM0064";"1995JJ00";"       ."
"4206";"GM0064";"1996JJ00";"       ."
"4207";"GM0064";"1997JJ00";"      55"
"4208";"GM0064";"1998JJ00";"      56"
"4209";"GM0064";"1999JJ00";"      56"
"4210";"GM0064";"2000JJ00";"      56"
"4211";"GM0064";"2001JJ00";"      84"
"4212";"GM0064";"2002JJ00";"      86"
"4213";"GM0064";"2003JJ00";"      87"
"4214";"GM0064";"2004JJ00";"      87"
"4215";"GM0064";"2005JJ00";"     142"
"4216";"GM0064";"2006JJ00";"     144"
"4217";"GM0064";"2007JJ00";"     164"
"4218";"GM0064";"2008JJ00";"     180"
"4219";"GM0064";"2009JJ00";"     184"
"4220";"GM0064";"2010JJ00";"     181"
"4221";"GM0064";"2011JJ00";""
"4222";"GM0064";"2012JJ00";""
"4223";"GM0064";"2013JJ00";""
"4224";"GM0064";"2014JJ00";""
"4225";"GM0064";"2015JJ00";""
"4226";"GM0064";"2016JJ00";""
"4227";"GM0064";"2017JJ00";""
"4228";"GM0064";"2018JJ00";""
"4229";"GM0064";"2019JJ00";""
"4230";"GM0064";"2020JJ00";""
"4231";"GM0064";"2021JJ00";""
"4232";"GM0064";"2022JJ00";""
"4233";"GM0064";"2023JJ00";""
"4234";"GM0211";"1995JJ00";"       ."
"4235";"GM0211";"1996JJ00";"       ."
"4236";"GM0211";"1997JJ00";"      91"
"4237";"GM0211";"1998JJ00";"      92"
"4238";"GM0211";"1999JJ00";"      92"
"4239";"GM0211";"2000JJ00";"      93"
"4240";"GM0211";"2001JJ00";"     136"
"4241";"GM0211";"2002JJ00";"     136"
"4242";"GM0211";"2003JJ00";"     136"
"4243";"GM0211";"2004JJ00";"     136"
"4244";"GM0211";"2005JJ00";""
"4245";"GM0211";"2006JJ00";""
"4246";"GM0211";"2007JJ00";""
"4247";"GM0211";"2008JJ00";""
"4248";"GM0211";"2009JJ00";""
"4249";"GM0211";"2010JJ00";""
"4250";"GM0211";"2011JJ00";""
"4251";"GM0211";"2012JJ00";""
"4252";"GM0211";"2013JJ00";""
"4253";"GM0211";"2014JJ00";""
"4254";"GM0211";"2015JJ00";""
"4255";"GM0211";"2016JJ00";""
"4256";"GM0211";"2017JJ00";""
"4257";"GM0211";"2018JJ00";""
"4258";"GM0211";"2019JJ00";""
"4259";"GM0211";"2020JJ00";""
"4260";"GM0211";"2021JJ00";""
"4261";"GM0211";"2022JJ00";""
"4262";"GM0211";"2023JJ00";""
"4263";"GM0108";"1995JJ00";"       ."
"4264";"GM0108";"1996JJ00";"       ."
"4265";"GM0108";"1997JJ00";"      66"
"4266";"GM0108";"1998JJ00";""
"4267";"GM0108";"1999JJ00";""
"4268";"GM0108";"2000JJ00";""
"4269";"GM0108";"2001JJ00";""
"4270";"GM0108";"2002JJ00";""
"4271";"GM0108";"2003JJ00";""
"4272";"GM0108";"2004JJ00";""
"4273";"GM0108";"2005JJ00";""
"4274";"GM0108";"2006JJ00";""
"4275";"GM0108";"2007JJ00";""
"4276";"GM0108";"2008JJ00";""
"4277";"GM0108";"2009JJ00";""
"4278";"GM0108";"2010JJ00";""
"4279";"GM0108";"2011JJ00";""
"4280";"GM0108";"2012JJ00";""
"4281";"GM0108";"2013JJ00";""
"4282";"GM0108";"2014JJ00";""
"4283";"GM0108";"2015JJ00";""
"4284";"GM0108";"2016JJ00";""
"4285";"GM0108";"2017JJ00";""
"4286";"GM0108";"2018JJ00";""
"4287";"GM0108";"2019JJ00";""
"4288";"GM0108";"2020JJ00";""
"4289";"GM0108";"2021JJ00";""
"4290";"GM0108";"2022JJ00";""
"4291";"GM0108";"2023JJ00";""
"4292";"GM1681";"1995JJ00";""
"4293";"GM1681";"1996JJ00";""
"4294";"GM1681";"1997JJ00";""
"4295";"GM1681";"1998JJ00";"      72"
"4296";"GM1681";"1999JJ00";"      73"
"4297";"GM1681";"2000JJ00";"      73"
"4298";"GM1681";"2001JJ00";"     119"
"4299";"GM1681";"2002JJ00";"     120"
"4300";"GM1681";"2003JJ00";"     121"
"4301";"GM1681";"2004JJ00";"     122"
"4302";"GM1681";"2005JJ00";"     181"
"4303";"GM1681";"2006JJ00";"     182"
"4304";"GM1681";"2007JJ00";"     192"
"4305";"GM1681";"2008JJ00";"     202"
"4306";"GM1681";"2009JJ00";"     207"
"4307";"GM1681";"2010JJ00";"     210"
"4308";"GM1681";"2011JJ00";"     207"
"4309";"GM1681";"2012JJ00";"     204"
"4310";"GM1681";"2013JJ00";"     195"
"4311";"GM1681";"2014JJ00";"     180"
"4312";"GM1681";"2015JJ00";"     173"
"4313";"GM1681";"2016JJ00";"     168"
"4314";"GM1681";"2017JJ00";"     175"
"4315";"GM1681";"2018JJ00";"     183"
"4316";"GM1681";"2019JJ00";"     197"
"4317";"GM1681";"2020JJ00";"     209"
"4318";"GM1681";"2021JJ00";"     227"
"4319";"GM1681";"2022JJ00";"     253"
"4320";"GM1681";"2023JJ00";"     297"
"4321";"GM0897";"1995JJ00";"       ."
"4322";"GM0897";"1996JJ00";"       ."
"4323";"GM0897";"1997JJ00";"      94"
"4324";"GM0897";"1998JJ00";"      94"
"4325";"GM0897";"1999JJ00";"      94"
"4326";"GM0897";"2000JJ00";"      95"
"4327";"GM0897";"2001JJ00";""
"4328";"GM0897";"2002JJ00";""
"4329";"GM0897";"2003JJ00";""
"4330";"GM0897";"2004JJ00";""
"4331";"GM0897";"2005JJ00";""
"4332";"GM0897";"2006JJ00";""
"4333";"GM0897";"2007JJ00";""
"4334";"GM0897";"2008JJ00";""
"4335";"GM0897";"2009JJ00";""
"4336";"GM0897";"2010JJ00";""
"4337";"GM0897";"2011JJ00";""
"4338";"GM0897";"2012JJ00";""
"4339";"GM0897";"2013JJ00";""
"4340";"GM0897";"2014JJ00";""
"4341";"GM0897";"2015JJ00";""
"4342";"GM0897";"2016JJ00";""
"4343";"GM0897";"2017JJ00";""
"4344";"GM0897";"2018JJ00";""
"4345";"GM0897";"2019JJ00";""
"4346";"GM0897";"2020JJ00";""
"4347";"GM0897";"2021JJ00";""
"4348";"GM0897";"2022JJ00";""
"4349";"GM0897";"2023JJ00";""
"4350";"GM0147";"1995JJ00";"       ."
"4351";"GM0147";"1996JJ00";"       ."
"4352";"GM0147";"1997JJ00";"      91"
"4353";"GM0147";"1998JJ00";"      92"
"4354";"GM0147";"1999JJ00";"      92"
"4355";"GM0147";"2000JJ00";"      92"
"4356";"GM0147";"2001JJ00";"     138"
"4357";"GM0147";"2002JJ00";"     138"
"4358";"GM0147";"2003JJ00";"     139"
"4359";"GM0147";"2004JJ00";"     139"
"4360";"GM0147";"2005JJ00";"     208"
"4361";"GM0147";"2006JJ00";"     209"
"4362";"GM0147";"2007JJ00";"     227"
"4363";"GM0147";"2008JJ00";"     235"
"4364";"GM0147";"2009JJ00";"     240"
"4365";"GM0147";"2010JJ00";"     238"
"4366";"GM0147";"2011JJ00";"     232"
"4367";"GM0147";"2012JJ00";"     224"
"4368";"GM0147";"2013JJ00";"     220"
"4369";"GM0147";"2014JJ00";"     208"
"4370";"GM0147";"2015JJ00";"     205"
"4371";"GM0147";"2016JJ00";"     204"
"4372";"GM0147";"2017JJ00";"     209"
"4373";"GM0147";"2018JJ00";"     225"
"4374";"GM0147";"2019JJ00";"     246"
"4375";"GM0147";"2020JJ00";"     261"
"4376";"GM0147";"2021JJ00";"     280"
"4377";"GM0147";"2022JJ00";"     313"
"4378";"GM0147";"2023JJ00";"     370"
"4379";"GM0654";"1995JJ00";"       ."
"4380";"GM0654";"1996JJ00";"       ."
"4381";"GM0654";"1997JJ00";"      80"
"4382";"GM0654";"1998JJ00";"      79"
"4383";"GM0654";"1999JJ00";"      80"
"4384";"GM0654";"2000JJ00";"      80"
"4385";"GM0654";"2001JJ00";"     108"
"4386";"GM0654";"2002JJ00";"     109"
"4387";"GM0654";"2003JJ00";"     110"
"4388";"GM0654";"2004JJ00";"     110"
"4389";"GM0654";"2005JJ00";"     183"
"4390";"GM0654";"2006JJ00";"     182"
"4391";"GM0654";"2007JJ00";"     211"
"4392";"GM0654";"2008JJ00";"     231"
"4393";"GM0654";"2009JJ00";"     231"
"4394";"GM0654";"2010JJ00";"     229"
"4395";"GM0654";"2011JJ00";"     227"
"4396";"GM0654";"2012JJ00";"     221"
"4397";"GM0654";"2013JJ00";"     218"
"4398";"GM0654";"2014JJ00";"     209"
"4399";"GM0654";"2015JJ00";"     206"
"4400";"GM0654";"2016JJ00";"     205"
"4401";"GM0654";"2017JJ00";"     208"
"4402";"GM0654";"2018JJ00";"     211"
"4403";"GM0654";"2019JJ00";"     222"
"4404";"GM0654";"2020JJ00";"     232"
"4405";"GM0654";"2021JJ00";"     242"
"4406";"GM0654";"2022JJ00";"     265"
"4407";"GM0654";"2023JJ00";"     295"
"4408";"GM0499";"1995JJ00";"       ."
"4409";"GM0499";"1996JJ00";"       ."
"4410";"GM0499";"1997JJ00";"     104"
"4411";"GM0499";"1998JJ00";"     105"
"4412";"GM0499";"1999JJ00";"     105"
"4413";"GM0499";"2000JJ00";"     104"
"4414";"GM0499";"2001JJ00";"     154"
"4415";"GM0499";"2002JJ00";"     155"
"4416";"GM0499";"2003JJ00";"     156"
"4417";"GM0499";"2004JJ00";"     156"
"4418";"GM0499";"2005JJ00";"     219"
"4419";"GM0499";"2006JJ00";"     219"
"4420";"GM0499";"2007JJ00";"     237"
"4421";"GM0499";"2008JJ00";"     253"
"4422";"GM0499";"2009JJ00";"     258"
"4423";"GM0499";"2010JJ00";"     261"
"4424";"GM0499";"2011JJ00";"     253"
"4425";"GM0499";"2012JJ00";"     249"
"4426";"GM0499";"2013JJ00";"     239"
"4427";"GM0499";"2014JJ00";""
"4428";"GM0499";"2015JJ00";""
"4429";"GM0499";"2016JJ00";""
"4430";"GM0499";"2017JJ00";""
"4431";"GM0499";"2018JJ00";""
"4432";"GM0499";"2019JJ00";""
"4433";"GM0499";"2020JJ00";""
"4434";"GM0499";"2021JJ00";""
"4435";"GM0499";"2022JJ00";""
"4436";"GM0499";"2023JJ00";""
"4437";"GM0756";"1995JJ00";"       ."
"4438";"GM0756";"1996JJ00";"       ."
"4439";"GM0756";"1997JJ00";"      96"
"4440";"GM0756";"1998JJ00";"      98"
"4441";"GM0756";"1999JJ00";"      98"
"4442";"GM0756";"2000JJ00";"      98"
"4443";"GM0756";"2001JJ00";"     158"
"4444";"GM0756";"2002JJ00";"     158"
"4445";"GM0756";"2003JJ00";"     159"
"4446";"GM0756";"2004JJ00";"     160"
"4447";"GM0756";"2005JJ00";"     237"
"4448";"GM0756";"2006JJ00";"     239"
"4449";"GM0756";"2007JJ00";"     265"
"4450";"GM0756";"2008JJ00";"     282"
"4451";"GM0756";"2009JJ00";"     289"
"4452";"GM0756";"2010JJ00";"     293"
"4453";"GM0756";"2011JJ00";"     284"
"4454";"GM0756";"2012JJ00";"     274"
"4455";"GM0756";"2013JJ00";"     264"
"4456";"GM0756";"2014JJ00";"     250"
"4457";"GM0756";"2015JJ00";"     240"
"4458";"GM0756";"2016JJ00";"     236"
"4459";"GM0756";"2017JJ00";"     239"
"4460";"GM0756";"2018JJ00";"     239"
"4461";"GM0756";"2019JJ00";"     250"
"4462";"GM0756";"2020JJ00";"     256"
"4463";"GM0756";"2021JJ00";"     266"
"4464";"GM0756";"2022JJ00";""
"4465";"GM0756";"2023JJ00";""
"4466";"GM0757";"1995JJ00";"       ."
"4467";"GM0757";"1996JJ00";"       ."
"4468";"GM0757";"1997JJ00";"      92"
"4469";"GM0757";"1998JJ00";"      92"
"4470";"GM0757";"1999JJ00";"      93"
"4471";"GM0757";"2000JJ00";"      93"
"4472";"GM0757";"2001JJ00";"     153"
"4473";"GM0757";"2002JJ00";"     153"
"4474";"GM0757";"2003JJ00";"     154"
"4475";"GM0757";"2004JJ00";"     154"
"4476";"GM0757";"2005JJ00";"     241"
"4477";"GM0757";"2006JJ00";"     241"
"4478";"GM0757";"2007JJ00";"     262"
"4479";"GM0757";"2008JJ00";"     276"
"4480";"GM0757";"2009JJ00";"     283"
"4481";"GM0757";"2010JJ00";"     285"
"4482";"GM0757";"2011JJ00";"     279"
"4483";"GM0757";"2012JJ00";"     267"
"4484";"GM0757";"2013JJ00";"     258"
"4485";"GM0757";"2014JJ00";"     242"
"4486";"GM0757";"2015JJ00";"     236"
"4487";"GM0757";"2016JJ00";"     235"
"4488";"GM0757";"2017JJ00";"     238"
"4489";"GM0757";"2018JJ00";"     244"
"4490";"GM0757";"2019JJ00";"     267"
"4491";"GM0757";"2020JJ00";"     284"
"4492";"GM0757";"2021JJ00";"     298"
"4493";"GM0757";"2022JJ00";"     324"
"4494";"GM0757";"2023JJ00";"     376"
"4495";"GM0212";"1995JJ00";"       ."
"4496";"GM0212";"1996JJ00";"       ."
"4497";"GM0212";"1997JJ00";"      80"
"4498";"GM0212";"1998JJ00";"      80"
"4499";"GM0212";"1999JJ00";""
"4500";"GM0212";"2000JJ00";""
"4501";"GM0212";"2001JJ00";""
"4502";"GM0212";"2002JJ00";""
"4503";"GM0212";"2003JJ00";""
"4504";"GM0212";"2004JJ00";""
"4505";"GM0212";"2005JJ00";""
"4506";"GM0212";"2006JJ00";""
"4507";"GM0212";"2007JJ00";""
"4508";"GM0212";"2008JJ00";""
"4509";"GM0212";"2009JJ00";""
"4510";"GM0212";"2010JJ00";""
"4511";"GM0212";"2011JJ00";""
"4512";"GM0212";"2012JJ00";""
"4513";"GM0212";"2013JJ00";""
"4514";"GM0212";"2014JJ00";""
"4515";"GM0212";"2015JJ00";""
"4516";"GM0212";"2016JJ00";""
"4517";"GM0212";"2017JJ00";""
"4518";"GM0212";"2018JJ00";""
"4519";"GM0212";"2019JJ00";""
"4520";"GM0212";"2020JJ00";""
"4521";"GM0212";"2021JJ00";""
"4522";"GM0212";"2022JJ00";""
"4523";"GM0212";"2023JJ00";""
"4524";"GM0758";"1995JJ00";"       ."
"4525";"GM0758";"1996JJ00";"       ."
"4526";"GM0758";"1997JJ00";"      80"
"4527";"GM0758";"1998JJ00";"      80"
"4528";"GM0758";"1999JJ00";"      80"
"4529";"GM0758";"2000JJ00";"      81"
"4530";"GM0758";"2001JJ00";"     135"
"4531";"GM0758";"2002JJ00";"     136"
"4532";"GM0758";"2003JJ00";"     137"
"4533";"GM0758";"2004JJ00";"     137"
"4534";"GM0758";"2005JJ00";"     209"
"4535";"GM0758";"2006JJ00";"     210"
"4536";"GM0758";"2007JJ00";"     225"
"4537";"GM0758";"2008JJ00";"     243"
"4538";"GM0758";"2009JJ00";"     252"
"4539";"GM0758";"2010JJ00";"     255"
"4540";"GM0758";"2011JJ00";"     250"
"4541";"GM0758";"2012JJ00";"     247"
"4542";"GM0758";"2013JJ00";"     237"
"4543";"GM0758";"2014JJ00";"     223"
"4544";"GM0758";"2015JJ00";"     224"
"4545";"GM0758";"2016JJ00";"     221"
"4546";"GM0758";"2017JJ00";"     234"
"4547";"GM0758";"2018JJ00";"     250"
"4548";"GM0758";"2019JJ00";"     271"
"4549";"GM0758";"2020JJ00";"     292"
"4550";"GM0758";"2021JJ00";"     313"
"4551";"GM0758";"2022JJ00";"     336"
"4552";"GM0758";"2023JJ00";"     382"
"4553";"GM0194";"1995JJ00";"       ."
"4554";"GM0194";"1996JJ00";"       ."
"4555";"GM0194";"1997JJ00";"      65"
"4556";"GM0194";"1998JJ00";"      65"
"4557";"GM0194";"1999JJ00";"      67"
"4558";"GM0194";"2000JJ00";"      68"
"4559";"GM0194";"2001JJ00";""
"4560";"GM0194";"2002JJ00";""
"4561";"GM0194";"2003JJ00";""
"4562";"GM0194";"2004JJ00";""
"4563";"GM0194";"2005JJ00";""
"4564";"GM0194";"2006JJ00";""
"4565";"GM0194";"2007JJ00";""
"4566";"GM0194";"2008JJ00";""
"4567";"GM0194";"2009JJ00";""
"4568";"GM0194";"2010JJ00";""
"4569";"GM0194";"2011JJ00";""
"4570";"GM0194";"2012JJ00";""
"4571";"GM0194";"2013JJ00";""
"4572";"GM0194";"2014JJ00";""
"4573";"GM0194";"2015JJ00";""
"4574";"GM0194";"2016JJ00";""
"4575";"GM0194";"2017JJ00";""
"4576";"GM0194";"2018JJ00";""
"4577";"GM0194";"2019JJ00";""
"4578";"GM0194";"2020JJ00";""
"4579";"GM0194";"2021JJ00";""
"4580";"GM0194";"2022JJ00";""
"4581";"GM0194";"2023JJ00";""
"4582";"GM0311";"1995JJ00";"       ."
"4583";"GM0311";"1996JJ00";"       ."
"4584";"GM0311";"1997JJ00";"     108"
"4585";"GM0311";"1998JJ00";"     108"
"4586";"GM0311";"1999JJ00";"     108"
"4587";"GM0311";"2000JJ00";"     109"
"4588";"GM0311";"2001JJ00";"     186"
"4589";"GM0311";"2002JJ00";"     186"
"4590";"GM0311";"2003JJ00";"     187"
"4591";"GM0311";"2004JJ00";"     188"
"4592";"GM0311";"2005JJ00";"     272"
"4593";"GM0311";"2006JJ00";"     272"
"4594";"GM0311";"2007JJ00";"     302"
"4595";"GM0311";"2008JJ00";"     320"
"4596";"GM0311";"2009JJ00";"     333"
"4597";"GM0311";"2010JJ00";"     338"
"4598";"GM0311";"2011JJ00";""
